Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-05-08,109.5234375,109.6875,109.5,109.65625,419686,0,0
2015-05-11,109.65625,109.6796875,109.5703125,109.5859375,283279,0,0
2015-05-12,109.578125,109.640625,109.515625,109.6171875,412661,0,0
2015-05-13,109.6171875,109.71875,109.6171875,109.6875,404298,0,0
2015-05-14,109.6796875,109.765625,109.671875,109.7578125,382872,0,0
2015-05-15,109.75,109.7890625,109.7265625,109.765625,320364,0,0
2015-05-18,109.765625,109.7890625,109.6796875,109.703125,205085,0,0
2015-05-19,109.6953125,109.7421875,109.609375,109.6328125,301399,0,0
2015-05-20,109.6171875,109.6796875,109.6171875,109.671875,319034,0,0
2015-05-21,109.671875,109.703125,109.6484375,109.6875,292598,0,0
2015-05-22,109.7109375,109.71875,109.5859375,109.6015625,501424,0,0
2015-05-26,109.609375,109.6484375,109.5625,109.6328125,967390,0,0
2015-05-27,109.640625,109.6484375,109.59375,109.6328125,1058821,0,0
2015-05-28,109.6328125,109.703125,109.625,109.6875,525954,0,0
2015-05-29,109.671875,109.734375,109.6640625,109.734375,112685,0,0
2015-06-01,109.7265625,109.7421875,109.6328125,109.6484375,50297,0,0
2015-06-02,109.640625,109.6484375,109.6015625,109.625,40861,0,0
2015-06-03,109.640625,109.640625,109.546875,109.5703125,115717,0,0
2015-06-04,109.6015625,109.625,109.5546875,109.6015625,14679,0,0
2015-06-05,109.59375,109.59375,109.4453125,109.515625,16470,0,0
2015-06-08,109.515625,109.6015625,109.5078125,109.6015625,3340,0,0
2015-06-09,109.5703125,109.5703125,109.515625,109.5390625,1897,0,0
2015-06-10,109.5,109.5078125,109.5,109.5078125,756,0,0
2015-06-11,109.5078125,109.53125,109.4765625,109.5234375,2181,0,0
2015-06-12,109.53125,109.5390625,109.5078125,109.5234375,2155,0,0
2015-06-15,109.59375,109.609375,109.5625,109.5859375,4782,0,0
2015-06-16,109.5859375,109.6171875,109.5859375,109.609375,356,0,0
2015-06-17,109.6953125,109.6953125,109.671875,109.6953125,306,0,0
2015-06-18,109.6953125,109.71875,109.6953125,109.703125,904,0,0
2015-06-19,109.6953125,109.7578125,109.6953125,109.7578125,2693,0,0
2015-06-22,109.671875,109.671875,109.671875,109.671875,3873,0,0
2015-06-23,109.6484375,109.6484375,109.6484375,109.6484375,1053,0,0
2015-06-24,109.6796875,109.6953125,109.65625,109.6953125,772,0,0
2015-06-25,109.6640625,109.6875,109.6484375,109.6875,143,0,0
2015-06-26,109.6328125,109.6640625,109.6015625,109.6328125,713,0,0
2015-06-29,109.859375,109.9453125,109.7421875,109.7578125,218,0,0
2015-06-30,109.7578125,109.7578125,109.7578125,109.7578125,348511,0,0
2015-07-01,109.453125,109.46875,109.328125,109.3359375,280356,0,0
2015-07-02,109.3359375,109.484375,109.2890625,109.4609375,250306,0,0
2015-07-06,109.65625,109.6640625,109.4921875,109.5703125,249205,0,0
2015-07-07,109.5625,109.6640625,109.5390625,109.6171875,271637,0,0
2015-07-08,109.59375,109.703125,109.5859375,109.6953125,260890,0,0
2015-07-09,109.6953125,109.703125,109.59375,109.6015625,242882,0,0
2015-07-10,109.59375,109.6015625,109.4375,109.4453125,283984,0,0
2015-07-13,109.4921875,109.53125,109.3828125,109.4296875,238179,0,0
2015-07-14,109.40625,109.5078125,109.3984375,109.5,181684,0,0
2015-07-15,109.5,109.546875,109.4140625,109.5390625,202454,0,0
2015-07-16,109.53125,109.53125,109.4296875,109.453125,189552,0,0
2015-07-17,109.453125,109.46875,109.3984375,109.4375,201466,0,0
2015-07-20,109.4296875,109.4375,109.3515625,109.3671875,136007,0,0
2015-07-21,109.359375,109.4375,109.34375,109.4140625,212314,0,0
2015-07-22,109.421875,109.4375,109.3515625,109.3671875,190311,0,0
2015-07-23,109.359375,109.4140625,109.3359375,109.40625,208338,0,0
2015-07-24,109.3984375,109.484375,109.390625,109.4375,167426,0,0
2015-07-27,109.4453125,109.53125,109.4375,109.515625,170315,0,0
2015-07-28,109.5078125,109.5234375,109.4609375,109.5,175236,0,0
2015-07-29,109.4921875,109.5078125,109.4296875,109.4609375,230472,0,0
2015-07-30,109.4609375,109.4609375,109.3515625,109.40625,295089,0,0
2015-07-31,109.4140625,109.5703125,109.359375,109.53125,339033,0,0
2015-08-03,109.5546875,109.5859375,109.4921875,109.5546875,191463,0,0
2015-08-04,109.546875,109.5546875,109.390625,109.4140625,247720,0,0
2015-08-05,109.390625,109.4453125,109.328125,109.390625,337456,0,0
2015-08-06,109.3828125,109.453125,109.3828125,109.4296875,188959,0,0
2015-08-07,109.421875,109.4921875,109.34375,109.3828125,299202,0,0
2015-08-10,109.3984375,109.40625,109.3515625,109.390625,214603,0,0
2015-08-11,109.3984375,109.546875,109.390625,109.515625,291349,0,0
2015-08-12,109.515625,109.640625,109.5078125,109.5703125,311932,0,0
2015-08-13,109.5390625,109.5859375,109.4453125,109.453125,315319,0,0
2015-08-14,109.4453125,109.4765625,109.3984375,109.421875,191277,0,0
2015-08-17,109.4296875,109.4921875,109.4140625,109.4609375,158312,0,0
2015-08-18,109.4609375,109.4921875,109.4140625,109.4453125,183558,0,0
2015-08-19,109.4375,109.578125,109.390625,109.5625,373921,0,0
2015-08-20,109.546875,109.5703125,109.5078125,109.515625,221661,0,0
2015-08-21,109.546875,109.640625,109.5390625,109.609375,298323,0,0
2015-08-24,109.625,109.796875,109.6171875,109.75,993661,0,0
2015-08-25,109.734375,109.7421875,109.6015625,109.6015625,810098,0,0
2015-08-26,109.671875,109.7109375,109.5625,109.6328125,946439,0,0
2015-08-27,109.609375,109.6484375,109.5390625,109.6015625,716176,0,0
2015-08-28,109.5859375,109.6328125,109.484375,109.5078125,548794,0,0
2015-08-31,109.5234375,109.5390625,109.453125,109.4609375,84359,0,0
2015-09-01,109.46875,109.5546875,109.453125,109.515625,50750,0,0
2015-09-02,109.546875,109.546875,109.4921875,109.5,33902,0,0
2015-09-03,109.5390625,109.5859375,109.5078125,109.5546875,16789,0,0
2015-09-04,109.5703125,109.65625,109.4921875,109.5625,16057,0,0
2015-09-08,109.5390625,109.546875,109.5,109.5,11745,0,0
2015-09-09,109.5,109.5078125,109.4609375,109.5078125,14914,0,0
2015-09-10,109.484375,109.515625,109.484375,109.515625,5600,0,0
2015-09-11,109.5234375,109.5546875,109.515625,109.546875,11196,0,0
2015-09-14,109.5390625,109.5703125,109.515625,109.515625,7048,0,0
2015-09-15,109.5234375,109.5390625,109.375,109.3984375,6492,0,0
2015-09-16,109.34375,109.421875,109.328125,109.328125,4791,0,0
2015-09-17,109.359375,109.546875,109.359375,109.53125,2941,0,0
2015-09-18,109.6171875,109.6171875,109.5625,109.578125,6319,0,0
2015-09-21,109.5234375,109.5390625,109.5234375,109.5234375,1549,0,0
2015-09-22,109.5859375,109.6171875,109.5859375,109.609375,2160,0,0
2015-09-23,109.6171875,109.6171875,109.59375,109.609375,1287,0,0
2015-09-24,109.609375,109.640625,109.609375,109.640625,381,0,0
2015-09-25,109.5546875,109.6171875,109.546875,109.6171875,75,0,0
2015-09-28,109.6640625,109.6640625,109.6640625,109.6640625,742,0,0
2015-09-29,109.703125,109.7265625,109.703125,109.7109375,904,0,0
2015-09-30,109.71875,109.71875,109.6953125,109.71875,335781,0,0
2015-10-01,109.546875,109.5546875,109.4921875,109.5,215841,0,0
2015-10-02,109.5,109.7421875,109.46875,109.65625,403005,0,0
2015-10-05,109.640625,109.6640625,109.5703125,109.5859375,195417,0,0
2015-10-06,109.59375,109.6328125,109.578125,109.609375,185542,0,0
2015-10-07,109.609375,109.6171875,109.5390625,109.5625,145815,0,0
2015-10-08,109.5703125,109.6171875,109.4921875,109.546875,243976,0,0
2015-10-09,109.546875,109.5703125,109.5078125,109.53125,159561,0,0
2015-10-12,109.546875,109.5703125,109.515625,109.5546875,21446,0,0
2015-10-13,109.5703125,109.6015625,109.546875,109.5859375,144686,0,0
2015-10-14,109.6015625,109.734375,109.59375,109.71875,275302,0,0
2015-10-15,109.7265625,109.734375,109.609375,109.6328125,208146,0,0
2015-10-16,109.6171875,109.6484375,109.5859375,109.6015625,100581,0,0
2015-10-19,109.6015625,109.6484375,109.5859375,109.6328125,111759,0,0
2015-10-20,109.6484375,109.65625,109.5390625,109.5546875,211006,0,0
2015-10-21,109.5546875,109.59375,109.5390625,109.5703125,150128,0,0
2015-10-22,109.5625,109.640625,109.5390625,109.625,262130,0,0
2015-10-23,109.609375,109.609375,109.53125,109.546875,309091,0,0
2015-10-26,109.546875,109.578125,109.5234375,109.546875,156657,0,0
2015-10-27,109.5546875,109.609375,109.546875,109.6015625,161472,0,0
2015-10-28,109.5859375,109.59375,109.375,109.40625,353016,0,0
2015-10-29,109.3984375,109.4296875,109.34375,109.359375,301755,0,0
2015-10-30,109.3515625,109.3828125,109.3046875,109.328125,310544,0,0
2015-11-02,109.3515625,109.359375,109.2734375,109.28125,241136,0,0
2015-11-03,109.2890625,109.296875,109.2265625,109.2421875,270417,0,0
2015-11-04,109.25,109.265625,109.1484375,109.1640625,365184,0,0
2015-11-05,109.171875,109.203125,109.1171875,109.1640625,347495,0,0
2015-11-06,109.1875,109.2109375,108.9296875,109.0546875,465102,0,0
2015-11-09,109.0625,109.09375,109.015625,109.078125,302033,0,0
2015-11-10,109.0703125,109.1484375,109.0703125,109.125,226420,0,0
2015-11-11,109.09375,109.1484375,109.046875,109.0703125,60631,0,0
2015-11-12,109.0859375,109.1171875,109.0625,109.0859375,202743,0,0
2015-11-13,109.0859375,109.171875,109.0703125,109.1328125,166425,0,0
2015-11-16,109.1875,109.234375,109.125,109.15625,180286,0,0
2015-11-17,109.1484375,109.15625,109.0703125,109.140625,191840,0,0
2015-11-18,109.140625,109.140625,109.0390625,109.1015625,200729,0,0
2015-11-19,109.0859375,109.109375,109.0546875,109.0703125,259455,0,0
2015-11-20,109.0625,109.078125,109.015625,109.046875,425787,0,0
2015-11-23,109.0234375,109.046875,108.9765625,109.03125,546018,0,0
2015-11-24,109.0390625,109.1015625,109.03125,109.0546875,701921,0,0
2015-11-25,109.0546875,109.0703125,109.0234375,109.0546875,440267,0,0
2015-11-27,109.046875,109.09375,109.046875,109.0625,194012,0,0
2015-11-30,109.0546875,109.0703125,109.0078125,109.0390625,41002,0,0
2015-12-01,109.0390625,109.1171875,109.0078125,109.0859375,55493,0,0
2015-12-02,109.0859375,109.0859375,108.9921875,109.015625,26327,0,0
2015-12-03,109.015625,109.0234375,108.90625,108.9921875,22720,0,0
2015-12-04,108.984375,109.0625,108.921875,108.9765625,23630,0,0
2015-12-07,108.96875,109.0234375,108.953125,109.0,11136,0,0
2015-12-08,108.9765625,109.0078125,108.96875,108.984375,4161,0,0
2015-12-09,109.0,109.0625,108.984375,109.0390625,6522,0,0
2015-12-10,109.03125,109.046875,109.0,109.0078125,2338,0,0
2015-12-11,108.9921875,109.15625,108.9921875,109.125,9888,0,0
2015-12-14,109.1171875,109.171875,109.0,109.0078125,5923,0,0
2015-12-15,109.0234375,109.0234375,108.96875,109.0,5182,0,0
2015-12-16,108.9765625,108.9765625,108.90625,108.90625,2070,0,0
2015-12-17,108.9453125,108.953125,108.890625,108.890625,2439,0,0
2015-12-18,108.90625,108.953125,108.90625,108.953125,3206,0,0
2015-12-21,108.9453125,108.96875,108.8828125,108.9453125,2479,0,0
2015-12-22,108.9140625,108.9140625,108.8828125,108.8828125,180,0,0
2015-12-23,108.875,108.875,108.875,108.875,19,0,0
2015-12-24,108.8828125,108.8828125,108.8828125,108.8828125,200,0,0
2015-12-28,108.890625,108.890625,108.8828125,108.8828125,286,0,0
2015-12-29,108.859375,108.8671875,108.8125,108.8125,2083,0,0
2015-12-30,108.7890625,108.84375,108.7734375,108.84375,1882,0,0
2015-12-31,108.859375,108.859375,108.8515625,108.8515625,155174,0,0
2016-01-04,108.6328125,108.7421875,108.6015625,108.6640625,241366,0,0
2016-01-05,108.65625,108.703125,108.6328125,108.6640625,219399,0,0
2016-01-06,108.6796875,108.7734375,108.671875,108.765625,315343,0,0
2016-01-07,108.765625,108.859375,108.734375,108.8203125,306468,0,0
2016-01-08,108.8203125,108.875,108.6875,108.8515625,390628,0,0
2016-01-11,108.8671875,108.9296875,108.8125,108.8984375,240450,0,0
2016-01-12,108.8828125,108.9609375,108.8125,108.921875,247303,0,0
2016-01-13,108.9140625,108.9765625,108.8515625,108.953125,271955,0,0
2016-01-14,108.9296875,109.0,108.90625,108.984375,318967,0,0
2016-01-15,108.984375,109.1953125,108.96875,109.09375,429113,0,0
2016-01-19,109.09375,109.125,109.0078125,109.0703125,231657,0,0
2016-01-20,109.0546875,109.21875,109.0546875,109.15625,286800,0,0
2016-01-21,109.15625,109.2109375,109.109375,109.1484375,253299,0,0
2016-01-22,109.1328125,109.15625,109.0546875,109.09375,231838,0,0
2016-01-25,109.09375,109.125,109.0546875,109.1015625,133778,0,0
2016-01-26,109.1171875,109.1796875,109.1015625,109.15625,207326,0,0
2016-01-27,109.1640625,109.1953125,109.0625,109.1796875,250978,0,0
2016-01-28,109.1953125,109.234375,109.1484375,109.2109375,265078,0,0
2016-01-29,109.21875,109.3359375,109.1953125,109.3125,361507,0,0
2016-02-01,109.3046875,109.3203125,109.21875,109.234375,229504,0,0
2016-02-02,109.2578125,109.40625,109.25,109.359375,238287,0,0
2016-02-03,109.390625,109.5,109.3125,109.3984375,363451,0,0
2016-02-04,109.40625,109.4609375,109.3828125,109.4296875,275820,0,0
2016-02-05,109.453125,109.484375,109.3203125,109.3984375,336064,0,0
2016-02-08,109.390625,109.5625,109.359375,109.546875,308460,0,0
2016-02-09,109.53125,109.609375,109.5078125,109.5234375,455983,0,0
2016-02-10,109.5078125,109.546875,109.421875,109.5078125,382190,0,0
2016-02-11,109.53125,109.765625,109.5234375,109.6328125,483292,0,0
2016-02-12,109.6015625,109.640625,109.4375,109.4921875,334183,0,0
2016-02-16,109.4453125,109.5,109.3984375,109.453125,260759,0,0
2016-02-17,109.453125,109.5,109.34375,109.390625,252306,0,0
2016-02-18,109.390625,109.484375,109.359375,109.4375,293276,0,0
2016-02-19,109.4765625,109.5078125,109.34375,109.3671875,369105,0,0
2016-02-22,109.3671875,109.3671875,109.28125,109.3359375,348315,0,0
2016-02-23,109.34375,109.3984375,109.2890625,109.359375,678075,0,0
2016-02-24,109.3828125,109.5,109.3671875,109.390625,735520,0,0
2016-02-25,109.375,109.46875,109.359375,109.4453125,649841,0,0
2016-02-26,109.421875,109.4296875,109.25,109.2734375,342261,0,0
2016-02-29,109.28125,109.3125,109.234375,109.2890625,65258,0,0
2016-03-01,109.3125,109.34375,109.15625,109.1640625,53014,0,0
2016-03-02,109.2109375,109.2109375,109.1171875,109.15625,27214,0,0
2016-03-03,109.171875,109.1875,109.1328125,109.171875,20667,0,0
2016-03-04,109.171875,109.203125,109.1015625,109.109375,17649,0,0
2016-03-07,109.1171875,109.1171875,109.0546875,109.0625,14410,0,0
2016-03-08,109.0546875,109.1484375,109.0546875,109.125,5572,0,0
2016-03-09,109.1171875,109.125,109.078125,109.09375,3867,0,0
2016-03-10,109.1171875,109.1171875,109.015625,109.03125,5281,0,0
2016-03-11,109.0078125,109.03125,108.96875,108.9765625,1454,0,0
2016-03-14,108.9765625,108.9921875,108.96875,108.96875,1329,0,0
2016-03-15,109.0078125,109.0078125,108.9609375,108.9609375,3645,0,0
2016-03-16,108.953125,109.1875,108.8984375,109.1484375,4744,0,0
2016-03-17,109.2578125,109.2578125,109.1328125,109.1640625,1087,0,0
2016-03-18,109.1953125,109.25,109.1796875,109.21875,3409,0,0
2016-03-21,109.2109375,109.2109375,109.15625,109.15625,1029,0,0
2016-03-22,109.1796875,109.1953125,109.125,109.125,60,0,0
2016-03-23,109.171875,109.1953125,109.171875,109.1953125,150,0,0
2016-03-24,109.1875,109.203125,109.171875,109.1796875,919,0,0
2016-03-28,109.1796875,109.1875,109.1796875,109.1875,1238,0,0
2016-03-29,109.2109375,109.375,109.1875,109.359375,1412,0,0
2016-03-30,109.359375,109.4140625,109.34375,109.4140625,228,0,0
2016-03-31,109.4375,109.4375,109.3671875,109.4140625,291249,0,0
2016-04-01,109.3984375,109.40625,109.28125,109.3125,291393,0,0
2016-04-04,109.359375,109.375,109.296875,109.34375,190238,0,0
2016-04-05,109.3515625,109.4140625,109.34375,109.390625,182449,0,0
2016-04-06,109.390625,109.390625,109.3046875,109.3515625,183184,0,0
2016-04-07,109.3515625,109.4453125,109.34375,109.4296875,212717,0,0
2016-04-08,109.4375,109.4375,109.3671875,109.40625,141420,0,0
2016-04-11,109.4140625,109.4296875,109.3671875,109.40625,136590,0,0
2016-04-12,109.3984375,109.4140625,109.328125,109.3359375,170114,0,0
2016-04-13,109.328125,109.3671875,109.2890625,109.3203125,223265,0,0
2016-04-14,109.3203125,109.3359375,109.2578125,109.3125,240327,0,0
2016-04-15,109.296875,109.375,109.2890625,109.359375,166977,0,0
2016-04-18,109.375,109.40625,109.3125,109.3359375,159956,0,0
2016-04-19,109.3359375,109.34375,109.28125,109.3125,171507,0,0
2016-04-20,109.3125,109.34375,109.203125,109.2109375,231925,0,0
2016-04-21,109.21875,109.2421875,109.1796875,109.1953125,263486,0,0
2016-04-22,109.2109375,109.234375,109.171875,109.203125,172918,0,0
2016-04-25,109.203125,109.234375,109.1640625,109.1796875,180207,0,0
2016-04-26,109.1640625,109.1953125,109.1171875,109.1328125,253480,0,0
2016-04-27,109.1328125,109.21875,109.09375,109.1796875,277638,0,0
2016-04-28,109.2109375,109.3046875,109.203125,109.28125,294036,0,0
2016-04-29,109.28125,109.328125,109.2421875,109.3125,265485,0,0
2016-05-02,109.2890625,109.328125,109.2421875,109.2734375,172583,0,0
2016-05-03,109.265625,109.3828125,109.265625,109.34375,249332,0,0
2016-05-04,109.3515625,109.3828125,109.3125,109.3671875,239954,0,0
2016-05-05,109.3828125,109.4296875,109.3359375,109.4140625,187153,0,0
2016-05-06,109.4140625,109.5078125,109.3671875,109.3828125,291502,0,0
2016-05-09,109.3828125,109.453125,109.375,109.4375,158204,0,0
2016-05-10,109.4453125,109.4453125,109.390625,109.4140625,201289,0,0
2016-05-11,109.40625,109.4296875,109.375,109.3984375,181361,0,0
2016-05-12,109.390625,109.3984375,109.3125,109.328125,237114,0,0
2016-05-13,109.328125,109.3671875,109.2734375,109.34375,247715,0,0
2016-05-16,109.359375,109.375,109.2578125,109.265625,198989,0,0
2016-05-17,109.265625,109.28125,109.1640625,109.1953125,358425,0,0
2016-05-18,109.1640625,109.171875,109.0078125,109.0234375,439244,0,0
2016-05-19,109.046875,109.1015625,109.0,109.078125,415649,0,0
2016-05-20,109.0703125,109.09375,109.0390625,109.0625,222140,0,0
2016-05-23,109.078125,109.1015625,109.0234375,109.046875,442676,0,0
2016-05-24,109.046875,109.0625,108.984375,109.0234375,622514,0,0
2016-05-25,109.0234375,109.046875,109.0,109.0390625,553818,0,0
2016-05-26,109.03125,109.1328125,109.0234375,109.1328125,560320,0,0
2016-05-27,109.125,109.125,108.984375,109.1015625,308056,0,0
2016-05-31,108.9921875,109.125,108.9609375,109.125,125281,0,0
2016-06-01,109.109375,109.140625,109.0546875,109.0703125,21789,0,0
2016-06-02,109.078125,109.109375,109.0625,109.09375,22089,0,0
2016-06-03,109.078125,109.34375,109.078125,109.3203125,23408,0,0
2016-06-06,109.3125,109.3203125,109.234375,109.28125,23865,0,0
2016-06-07,109.2890625,109.328125,109.265625,109.3125,3185,0,0
2016-06-08,109.3125,109.328125,109.296875,109.3125,2003,0,0
2016-06-09,109.359375,109.359375,109.3125,109.3515625,8155,0,0
2016-06-10,109.34375,109.4296875,109.34375,109.421875,2552,0,0
2016-06-13,109.453125,109.46875,109.4296875,109.453125,3070,0,0
2016-06-14,109.4765625,109.484375,109.4140625,109.4375,3436,0,0
2016-06-15,109.390625,109.5390625,109.3828125,109.5078125,3086,0,0
2016-06-16,109.5625,109.578125,109.5,109.5,2923,0,0
2016-06-17,109.453125,109.4921875,109.4453125,109.484375,409,0,0
2016-06-20,109.421875,109.4375,109.3828125,109.4140625,1171,0,0
2016-06-21,109.421875,109.4375,109.390625,109.3984375,5450,0,0
2016-06-22,109.390625,109.421875,109.390625,109.421875,139,0,0
2016-06-23,109.3359375,109.3359375,109.3359375,109.3359375,181,0,0
2016-06-24,109.7109375,109.75,109.6015625,109.6015625,597,0,0
2016-06-27,109.7578125,109.8125,109.6875,109.6875,797,0,0
2016-06-28,109.6875,109.6875,109.671875,109.671875,3874,0,0
2016-06-29,109.6640625,109.671875,109.625,109.640625,533,0,0
2016-06-30,109.5390625,109.6171875,109.5390625,109.6171875,445162,0,0
2016-07-01,109.671875,109.75,109.625,109.6328125,360209,0,0
2016-07-05,109.65625,109.734375,109.6171875,109.7109375,196487,0,0
2016-07-06,109.7265625,109.765625,109.6328125,109.6484375,317346,0,0
2016-07-07,109.6640625,109.6796875,109.578125,109.6328125,277118,0,0
2016-07-08,109.6328125,109.65625,109.4921875,109.59375,273811,0,0
2016-07-11,109.609375,109.609375,109.4921875,109.5078125,198117,0,0
2016-07-12,109.5078125,109.5234375,109.40625,109.4375,295974,0,0
2016-07-13,109.421875,109.5,109.4140625,109.46875,248512,0,0
2016-07-14,109.4609375,109.484375,109.3671875,109.421875,241656,0,0
2016-07-15,109.4140625,109.4453125,109.3203125,109.34375,324800,0,0
2016-07-18,109.375,109.3984375,109.328125,109.3671875,152325,0,0
2016-07-19,109.359375,109.421875,109.34375,109.375,180200,0,0
2016-07-20,109.3828125,109.3828125,109.3046875,109.328125,194911,0,0
2016-07-21,109.328125,109.40625,109.296875,109.390625,229863,0,0
2016-07-22,109.390625,109.4296875,109.3203125,109.3515625,161287,0,0
2016-07-25,109.3359375,109.34375,109.2734375,109.296875,170284,0,0
2016-07-26,109.28125,109.328125,109.2578125,109.296875,282030,0,0
2016-07-27,109.3125,109.375,109.265625,109.375,294274,0,0
2016-07-28,109.3671875,109.40625,109.3359375,109.3828125,210723,0,0
2016-07-29,109.3984375,109.515625,109.3203125,109.5,384482,0,0
2016-08-01,109.5078125,109.52734375,109.4375,109.4609375,274912,0,0
2016-08-02,109.4453125,109.4765625,109.40625,109.46875,290790,0,0
2016-08-03,109.453125,109.484375,109.421875,109.4609375,169290,0,0
2016-08-04,109.46875,109.53125,109.4453125,109.515625,199270,0,0
2016-08-05,109.5234375,109.53125,109.34375,109.359375,262482,0,0
2016-08-08,109.3515625,109.3828125,109.3203125,109.359375,185735,0,0
2016-08-09,109.3515625,109.3984375,109.3359375,109.390625,182456,0,0
2016-08-10,109.3984375,109.4609375,109.390625,109.453125,193571,0,0
2016-08-11,109.453125,109.46875,109.3203125,109.328125,222638,0,0
2016-08-12,109.328125,109.4765625,109.3203125,109.4140625,265068,0,0
2016-08-15,109.4140625,109.4453125,109.359375,109.375,143240,0,0
2016-08-16,109.3671875,109.453125,109.296875,109.3203125,248862,0,0
2016-08-17,109.3203125,109.3984375,109.265625,109.328125,230762,0,0
2016-08-18,109.34375,109.3984375,109.3359375,109.3828125,199986,0,0
2016-08-19,109.3984375,109.3984375,109.2890625,109.3125,161091,0,0
2016-08-22,109.296875,109.34375,109.2421875,109.328125,147579,0,0
2016-08-23,109.328125,109.34375,109.2890625,109.3046875,257511,0,0
2016-08-24,109.3203125,109.3359375,109.2890625,109.296875,422200,0,0
2016-08-25,109.296875,109.3125,109.25,109.265625,680234,0,0
2016-08-26,109.25,109.328125,109.1328125,109.140625,740824,0,0
2016-08-29,109.140625,109.2265625,109.1328125,109.2265625,619539,0,0
2016-08-30,109.2265625,109.2421875,109.171875,109.234375,279496,0,0
2016-08-31,109.2421875,109.2734375,109.203125,109.25,79225,0,0
2016-09-01,109.21875,109.28125,109.1796875,109.265625,44762,0,0
2016-09-02,109.265625,109.3984375,109.21875,109.25,19046,0,0
2016-09-06,109.2421875,109.359375,109.2265625,109.3515625,14753,0,0
2016-09-07,109.359375,109.375,109.3359375,109.34375,7886,0,0
2016-09-08,109.359375,109.359375,109.265625,109.265625,4852,0,0
2016-09-09,109.265625,109.265625,109.2109375,109.234375,2968,0,0
2016-09-12,109.2421875,109.28125,109.2421875,109.28125,4257,0,0
2016-09-13,109.2890625,109.2890625,109.21875,109.21875,3169,0,0
2016-09-14,109.2734375,109.3046875,109.25,109.3046875,2254,0,0
2016-09-15,109.3203125,109.3515625,109.296875,109.34375,2877,0,0
2016-09-16,109.3046875,109.3203125,109.2578125,109.2578125,2918,0,0
2016-09-19,109.2734375,109.2734375,109.265625,109.265625,667,0,0
2016-09-20,109.2734375,109.28125,109.2578125,109.2578125,1197,0,0
2016-09-21,109.2265625,109.2421875,109.21875,109.2421875,1088,0,0
2016-09-22,109.296875,109.3125,109.265625,109.265625,278,0,0
2016-09-23,109.3203125,109.3203125,109.3125,109.3203125,518,0,0
2016-09-26,109.3515625,109.3671875,109.3515625,109.359375,743,0,0
2016-09-27,109.3671875,109.40625,109.359375,109.40625,2942,0,0
2016-09-28,109.40625,109.40625,109.359375,109.375,572,0,0
2016-09-29,109.3671875,109.3984375,109.3515625,109.3984375,824,0,0
2016-09-30,109.515625,109.515625,109.3125,109.328125,399822,0,0
2016-10-03,109.2265625,109.2265625,109.1484375,109.1484375,282121,0,0
2016-10-04,109.15625,109.1640625,109.0859375,109.1015625,337275,0,0
2016-10-05,109.1015625,109.1328125,109.03125,109.0546875,265440,0,0
2016-10-06,109.078125,109.078125,109.015625,109.03125,284126,0,0
2016-10-07,109.03125,109.0703125,108.9921875,109.03125,415745,0,0
2016-10-11,108.9765625,108.9921875,108.9375,108.9765625,443773,0,0
2016-10-12,108.96875,108.9921875,108.921875,108.9609375,313259,0,0
2016-10-13,108.9921875,109.046875,108.984375,109.0390625,299688,0,0
2016-10-14,109.0234375,109.09375,108.984375,109.0390625,295597,0,0
2016-10-17,109.0390625,109.1015625,109.0234375,109.0703125,239598,0,0
2016-10-18,109.078125,109.125,109.046875,109.1015625,386387,0,0
2016-10-19,109.1171875,109.1328125,109.0703125,109.1171875,278122,0,0
2016-10-20,109.1328125,109.1328125,109.078125,109.09375,222981,0,0
2016-10-21,109.078125,109.1015625,109.0625,109.09375,192798,0,0
2016-10-24,109.09375,109.1171875,109.0546875,109.0703125,160049,0,0
2016-10-25,109.0546875,109.078125,109.0390625,109.0546875,205687,0,0
2016-10-26,109.0625,109.0703125,109.015625,109.03125,218005,0,0
2016-10-27,109.03125,109.0390625,108.9765625,109.0,264690,0,0
2016-10-28,108.9921875,109.0703125,108.96875,109.046875,292823,0,0
2016-10-31,109.0625,109.0859375,109.046875,109.0703125,271477,0,0
2016-11-01,109.0625,109.125,109.0078125,109.109375,343269,0,0
2016-11-02,109.1015625,109.1796875,109.09375,109.140625,347965,0,0
2016-11-03,109.1484375,109.234375,109.1328125,109.1640625,299212,0,0
2016-11-04,109.171875,109.234375,109.125,109.2109375,404936,0,0
2016-11-07,109.171875,109.1796875,109.109375,109.1640625,251708,0,0
2016-11-08,109.1640625,109.171875,109.0546875,109.078125,251680,0,0
2016-11-09,109.0859375,109.390625,108.96875,109.015625,832882,0,0
2016-11-10,109.015625,109.09375,108.9375,109.0,786048,0,0
2016-11-14,108.9453125,108.953125,108.7734375,108.8359375,418456,0,0
2016-11-15,108.796875,108.8671875,108.75,108.8046875,388395,0,0
2016-11-16,108.828125,108.8515625,108.75,108.8125,379251,0,0
2016-11-17,108.8046875,108.8515625,108.7109375,108.7578125,284657,0,0
2016-11-18,108.7109375,108.7734375,108.671875,108.703125,344790,0,0
2016-11-21,108.671875,108.734375,108.65625,108.671875,405434,0,0
2016-11-22,108.6953125,108.71875,108.65625,108.6875,636087,0,0
2016-11-23,108.671875,108.703125,108.578125,108.609375,695018,0,0
2016-11-25,108.6328125,108.6328125,108.5390625,108.6171875,502392,0,0
